"build","experimentName","subject","date","time","trialcode","blockcode","stimulusitem1","trial.presentation_left.percentcorrect","trial.presentation_right.percentcorrect","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","block_number","task_phase","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","isResponseCorrect","isFeedbackAccurate","trial_number","total_trialnum","numbercorrectfeedback","totalcorrect","numberoftimesleft","numberoftimesright","rightleftcorrect","consecutivecorrect","reversalnumber","totalearnings","centsearned"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_right","Experiment_block_rightstart","brush.bmp","100","93","33","645","36","227","11","16","1","Acquisiton","11","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","30","36","23","","2","28","right","19","31","1.5","11.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","100","93","33","645","36","227","11","16","1","Acquisiton","11","16","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","30","36","23","","2","28","right","20","31","1.5","11.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_right","Experiment_block_rightstart","brush.bmp","100","93","33","645","36","436","11","16","1","Acquisiton","11","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","31","37","23","","2","29","right","20","31","1.5","11.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","100","93","33","645","36","436","11","16","1","Acquisiton","11","16","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","31","37","24","","2","29","right","21","31","1.5","12"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","0","93","36","141","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","32","38","24","","2","30","left","21","31","1.5","12"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","0","93","36","141","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","32","38","24","","2","30","left","0","31","1.5","12"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","50","93","33","317","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","33","39","24","","3","30","left","0","31","1.5","12"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","50","93","33","317","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","33","39","25","","3","30","left","1","31","1.5","12.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","66","93","33","40","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","34","40","25","","4","30","left","1","31","1.5","12.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","66","93","33","40","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","34","40","26","","4","30","left","2","31","1.5","13"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","75","93","33","141","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","35","41","26","","5","30","left","2","31","1.5","13"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","75","93","33","141","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","35","41","27","","5","30","left","3","31","1.5","13.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","80","93","33","130","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","36","42","27","","6","30","left","3","31","1.5","13.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","80","93","33","130","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","36","42","27","","6","30","left","4","31","1.5","13.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","83","93","33","275","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","37","43","27","","7","30","left","4","31","1.5","13.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","83","93","33","275","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","37","43","27","","7","30","left","5","31","1.5","13.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","71","93","36","25","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","38","44","27","","7","31","left","5","31","1.5","13.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","71","93","36","25","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","38","44","27","","7","31","left","0","31","1.5","13.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","75","93","33","545","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","39","45","27","","8","31","left","0","31","1.5","13.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","75","93","33","545","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","39","45","28","","8","31","left","1","31","1.5","14"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","77","93","33","0","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","40","46","28","","9","31","left","1","31","1.5","14"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","77","93","33","0","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","40","46","29","","9","31","left","2","31","1.5","14.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","80","93","33","159","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","41","47","29","","10","31","left","2","31","1.5","14.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","fixation","Experiment_block_rightstart","+","80","93","33","159","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","41","47","29","","10","31","left","3","31","1.5","14.5"
"6.5.0","Reversal_Task","400","2021-08-30","18:37:47","presentation_left","Experiment_block_rightstart","brush.bmp","81","93","33","365","36","436","11","16","1","Reversal","11","16","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","42","48","29","","11","31","left","3","31","1.5","14.5"
